date,company,title,location,comp_count,loc_count,title_count,comp_loc,title_comp_loc
2021-09-23,Ekfrazo Technologies Private Limited,Data Scientist - IOT,"Bengaluru, Karnataka, India",2,2,1,"Ekfrazo Technologies Private Limited - Bengaluru, Karnataka, India","Data Scientist - IOT - Ekfrazo Technologies Private Limited - Bengaluru, Karnataka, India"
2021-09-12,Ford Motor Company,NLP Full stack data scientist,"Chennai, Tamil Nadu, India",21,21,1,"Ford Motor Company - Chennai, Tamil Nadu, India","NLP Full stack data scientist - Ford Motor Company - Chennai, Tamil Nadu, India"
2021-09-01,Analytos,Junior Data Scientist,"Kolkata, West Bengal, India",21,21,5,"Analytos - Kolkata, West Bengal, India","Junior Data Scientist - Analytos - Kolkata, West Bengal, India"
2021-09-04,Oracle,Machine Learning Engineer,"Bengaluru, Karnataka, India",29,29,44,"Oracle - Bengaluru, Karnataka, India","Machine Learning Engineer - Oracle - Bengaluru, Karnataka, India"
2021-09-02,Analytics Vidhya,Data Scientist,"Gurugram, Haryana, India",2,2,163,"Analytics Vidhya - Gurugram, Haryana, India","Data Scientist - Analytics Vidhya - Gurugram, Haryana, India"
2021-09-02,ShareChat,Data Scientist - Machine Learning/Deep Learning,"Bengaluru, Karnataka, India",3,3,2,"ShareChat - Bengaluru, Karnataka, India","Data Scientist - Machine Learning/Deep Learning - ShareChat - Bengaluru, Karnataka, India"
2021-08-31,Media.Monks,Data Scientist (Bangalore),"Bengaluru, Karnataka, India",2,2,1,"Media.Monks - Bengaluru, Karnataka, India","Data Scientist (Bangalore) - Media.Monks - Bengaluru, Karnataka, India"
2021-08-31,Techcovery Solutions,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"Techcovery Solutions - Bengaluru, Karnataka, India","Data Scientist - Techcovery Solutions - Bengaluru, Karnataka, India"
2021-09-06,dataeaze systems,Data Scientist,"Pune, Maharashtra, India",1,1,163,"dataeaze systems - Pune, Maharashtra, India","Data Scientist - dataeaze systems - Pune, Maharashtra, India"
2021-09-08,Kaglorsys Technologies Pvt Ltd,Data Scientist,"Hyderabad, Telangana, India",1,1,163,"Kaglorsys Technologies Pvt Ltd - Hyderabad, Telangana, India","Data Scientist - Kaglorsys Technologies Pvt Ltd - Hyderabad, Telangana, India"
2021-09-12,AlphaSense,Data Scientist,"Pune, Maharashtra, India",1,1,163,"AlphaSense - Pune, Maharashtra, India","Data Scientist - AlphaSense - Pune, Maharashtra, India"
2021-08-31,Media.Monks,Data Scientist,"Mumbai, Maharashtra, India",2,2,163,"Media.Monks - Mumbai, Maharashtra, India","Data Scientist - Media.Monks - Mumbai, Maharashtra, India"
2021-09-03,GormalOne LLP,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"GormalOne LLP - Bengaluru, Karnataka, India","Data Scientist - GormalOne LLP - Bengaluru, Karnataka, India"
2021-09-28,Calix,Data Scientist - Cloud,"Bengaluru, Karnataka, India",1,1,1,"Calix - Bengaluru, Karnataka, India","Data Scientist - Cloud - Calix - Bengaluru, Karnataka, India"
2021-09-18,WinZO,Data Scientist,"Delhi, India",1,1,163,"WinZO - Delhi, India","Data Scientist - WinZO - Delhi, India"
2021-09-20,Syngenta,Data Scientist,"Hyderabad, Telangana, India",1,1,163,"Syngenta - Hyderabad, Telangana, India","Data Scientist - Syngenta - Hyderabad, Telangana, India"
2021-09-28,Artifex HR Private Limited,Data Scientist,"Chennai, Tamil Nadu, India",1,1,163,"Artifex HR Private Limited - Chennai, Tamil Nadu, India","Data Scientist - Artifex HR Private Limited - Chennai, Tamil Nadu, India"
2021-09-16,RSG Media,Data Scientist,"Gurugram, Haryana, India",1,1,163,"RSG Media - Gurugram, Haryana, India","Data Scientist - RSG Media - Gurugram, Haryana, India"
2021-09-23,Kyndryl,Data Scientist,"Bengaluru, Karnataka, India",13,13,163,"Kyndryl - Bengaluru, Karnataka, India","Data Scientist - Kyndryl - Bengaluru, Karnataka, India"
2021-09-10,PubMatic,Data Scientist / Machine Learning Engineer,"Pune, Maharashtra, India",2,2,1,"PubMatic - Pune, Maharashtra, India","Data Scientist / Machine Learning Engineer - PubMatic - Pune, Maharashtra, India"
2021-09-22,Hopstack,Data Scientist - Operations Research/Optimization,"Bengaluru, Karnataka, India",1,1,1,"Hopstack - Bengaluru, Karnataka, India","Data Scientist - Operations Research/Optimization - Hopstack - Bengaluru, Karnataka, India"
2021-09-01,Analytos,Data Scientist,"Bengaluru, Karnataka, India",21,21,163,"Analytos - Bengaluru, Karnataka, India","Data Scientist - Analytos - Bengaluru, Karnataka, India"
2021-09-27,Ganit Labs,Data Scientist & Data Engineer,"Kolkata, West Bengal, India",1,1,1,"Ganit Labs - Kolkata, West Bengal, India","Data Scientist & Data Engineer - Ganit Labs - Kolkata, West Bengal, India"
2021-09-24,MiQ,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"MiQ - Bengaluru, Karnataka, India","Data Scientist - MiQ - Bengaluru, Karnataka, India"
2021-09-24,MiQ Digital India,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"MiQ Digital India - Bengaluru, Karnataka, India","Data Scientist - MiQ Digital India - Bengaluru, Karnataka, India"
2021-09-24,Tiger Analytics,Data Scientist - Innovation Labs (R&D),"Bengaluru, Karnataka, India",5,5,1,"Tiger Analytics - Bengaluru, Karnataka, India","Data Scientist - Innovation Labs (R&D) - Tiger Analytics - Bengaluru, Karnataka, India"
2021-09-01,Analytos,Data Scientist,"Hyderabad, Telangana, India",21,21,163,"Analytos - Hyderabad, Telangana, India","Data Scientist - Analytos - Hyderabad, Telangana, India"
2021-09-14,Donaldson,Data Scientist,"Gurugram, Haryana, India",1,1,163,"Donaldson - Gurugram, Haryana, India","Data Scientist - Donaldson - Gurugram, Haryana, India"
2021-09-28,Confidential,Data Scientist - SQL/Python - IIT/BITS,"Chennai, Tamil Nadu, India",9,9,1,"Confidential - Chennai, Tamil Nadu, India","Data Scientist - SQL/Python - IIT/BITS - Confidential - Chennai, Tamil Nadu, India"
2021-09-17,OLX Group,Data Scientist I/II/III,"Gurugram, Haryana, India",2,2,1,"OLX Group - Gurugram, Haryana, India","Data Scientist I/II/III - OLX Group - Gurugram, Haryana, India"
2021-09-10,Walmart Global Tech India,Principal Data Scientist (MINT),"Bengaluru, Karnataka, India",21,21,1,"Walmart Global Tech India - Bengaluru, Karnataka, India","Principal Data Scientist (MINT) - Walmart Global Tech India - Bengaluru, Karnataka, India"
2021-09-10,Xpat Consulting,Data Scientist,"Central Delhi, Delhi, India",1,1,163,"Xpat Consulting - Central Delhi, Delhi, India","Data Scientist - Xpat Consulting - Central Delhi, Delhi, India"
2021-09-01,Analytos,Data Scientist,"Delhi, India",21,21,163,"Analytos - Delhi, India","Data Scientist - Analytos - Delhi, India"
2021-09-02,Aumni Techworks,Data Scientist,"Pune, Maharashtra, India",1,1,163,"Aumni Techworks - Pune, Maharashtra, India","Data Scientist - Aumni Techworks - Pune, Maharashtra, India"
2021-09-20,Lincode,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"Lincode - Bengaluru, Karnataka, India","Data Scientist - Lincode - Bengaluru, Karnataka, India"
2021-09-03,Birla Workforce & Technology Limited.,DATA SCIENTIST (Analytics Technology),"Bengaluru, Karnataka, India",1,1,1,"Birla Workforce & Technology Limited. - Bengaluru, Karnataka, India","DATA SCIENTIST (Analytics Technology) - Birla Workforce & Technology Limited. - Bengaluru, Karnataka, India"
2021-09-03,Mate Labs,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"Mate Labs - Bengaluru, Karnataka, India","Data Scientist - Mate Labs - Bengaluru, Karnataka, India"
2021-09-01,Zaphire®,Data Scientist - Python/NLP,"Gurugram, Haryana, India",1,1,1,"Zaphire® - Gurugram, Haryana, India","Data Scientist - Python/NLP - Zaphire® - Gurugram, Haryana, India"
2021-08-30,Blackbuck,Data Scientist,"Gurugram, Haryana, India",1,1,163,"Blackbuck - Gurugram, Haryana, India","Data Scientist - Blackbuck - Gurugram, Haryana, India"
2021-09-21,Arya.ai,Data Scientist,"Mumbai, Maharashtra, India",2,2,163,"Arya.ai - Mumbai, Maharashtra, India","Data Scientist - Arya.ai - Mumbai, Maharashtra, India"
2021-09-06,dridhOn,Data Science,"Karnataka, India",1,1,3,"dridhOn - Karnataka, India","Data Science - dridhOn - Karnataka, India"
2021-09-23,UST,Associate Data Scientist I,"Thiruvananthapuram, Kerala, India",14,14,1,"UST - Thiruvananthapuram, Kerala, India","Associate Data Scientist I - UST - Thiruvananthapuram, Kerala, India"
2021-09-01,Analytos,Data Scientist,"Pune, Maharashtra, India",21,21,163,"Analytos - Pune, Maharashtra, India","Data Scientist - Analytos - Pune, Maharashtra, India"
2021-09-01,Analytos,Data Scientist,"Mumbai, Maharashtra, India",21,21,163,"Analytos - Mumbai, Maharashtra, India","Data Scientist - Analytos - Mumbai, Maharashtra, India"
2021-09-17,Qualys,Data Scientist,"Pune, Maharashtra, India",3,3,163,"Qualys - Pune, Maharashtra, India","Data Scientist - Qualys - Pune, Maharashtra, India"
2021-09-02,Analytix Gyan,Data Scientist,"Delhi, India",1,1,163,"Analytix Gyan - Delhi, India","Data Scientist - Analytix Gyan - Delhi, India"
2021-09-21,Practo,Practo - Data Scientist,"Bengaluru, Karnataka, India",1,1,1,"Practo - Bengaluru, Karnataka, India","Practo - Data Scientist - Practo - Bengaluru, Karnataka, India"
2021-09-24,General Mills,Data Scientist-II,"Mumbai, Maharashtra, India",7,7,1,"General Mills - Mumbai, Maharashtra, India","Data Scientist-II - General Mills - Mumbai, Maharashtra, India"
2021-09-01,KredX,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"KredX - Bengaluru, Karnataka, India","Data Scientist - KredX - Bengaluru, Karnataka, India"
2021-09-27,UniQreate,Machine Learning Engineer,"Bengaluru, Karnataka, India",1,1,44,"UniQreate - Bengaluru, Karnataka, India","Machine Learning Engineer - UniQreate - Bengaluru, Karnataka, India"
2021-09-07,CRISIL Limited,Data scientist,"Mumbai, Maharashtra, India",2,2,1,"CRISIL Limited - Mumbai, Maharashtra, India","Data scientist - CRISIL Limited - Mumbai, Maharashtra, India"
2021-09-23,Polymerize.io,Machine Learning Engineer,India,1,1,44,Polymerize.io - India,Machine Learning Engineer - Polymerize.io - India
2021-09-21,Oportun,Data Scientist,"Chennai, Tamil Nadu, India",2,2,163,"Oportun - Chennai, Tamil Nadu, India","Data Scientist - Oportun - Chennai, Tamil Nadu, India"
2021-09-03,Hypersonix Inc.,Data Scientist - Analytics,"Bengaluru, Karnataka, India",5,5,3,"Hypersonix Inc. - Bengaluru, Karnataka, India","Data Scientist - Analytics - Hypersonix Inc. - Bengaluru, Karnataka, India"
2021-09-12,Tiger Analytics,Data Scientist - Jamshedpur,"Jamshedpur, Jharkhand, India",5,5,1,"Tiger Analytics - Jamshedpur, Jharkhand, India","Data Scientist - Jamshedpur - Tiger Analytics - Jamshedpur, Jharkhand, India"
2021-09-01,Analytos,Data Scientist,"Chennai, Tamil Nadu, India",21,21,163,"Analytos - Chennai, Tamil Nadu, India","Data Scientist - Analytos - Chennai, Tamil Nadu, India"
2021-09-21,Hy Fly Consultancy,Data Scientist,"Mumbai, Maharashtra, India",3,3,163,"Hy Fly Consultancy - Mumbai, Maharashtra, India","Data Scientist - Hy Fly Consultancy - Mumbai, Maharashtra, India"
2021-09-02,Econolytics,Data Scientist,"Delhi, India",2,2,163,"Econolytics - Delhi, India","Data Scientist - Econolytics - Delhi, India"
2021-09-08,Qualys,Data Scientist,"Pune, Maharashtra, India",3,3,163,"Qualys - Pune, Maharashtra, India","Data Scientist - Qualys - Pune, Maharashtra, India"
2021-09-22,General Mills,Data Scientist-III,"Mumbai, Maharashtra, India",7,7,1,"General Mills - Mumbai, Maharashtra, India","Data Scientist-III - General Mills - Mumbai, Maharashtra, India"
2021-09-03,Soroco,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"Soroco - Bengaluru, Karnataka, India","Data Scientist - Soroco - Bengaluru, Karnataka, India"
2021-09-01,Netradyne,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"Netradyne - Bengaluru, Karnataka, India","Data Scientist - Netradyne - Bengaluru, Karnataka, India"
2021-09-21,Michael Page,Data Scientist,"Mumbai, Maharashtra, India",9,9,163,"Michael Page - Mumbai, Maharashtra, India","Data Scientist - Michael Page - Mumbai, Maharashtra, India"
2021-09-16,Siemens Energy,Machine Learning Engineer,"Gurugram, Haryana, India",3,3,44,"Siemens Energy - Gurugram, Haryana, India","Machine Learning Engineer - Siemens Energy - Gurugram, Haryana, India"
2021-09-01,Confidential,Machine Learning Engineer,India,9,9,44,Confidential - India,Machine Learning Engineer - Confidential - India
2021-08-31,ATONARP,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"ATONARP - Bengaluru, Karnataka, India","Data Scientist - ATONARP - Bengaluru, Karnataka, India"
2021-09-03,FlyNava Technologies,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"FlyNava Technologies - Bengaluru, Karnataka, India","Data Scientist - FlyNava Technologies - Bengaluru, Karnataka, India"
2021-08-31,Piramal Group,Data Scientist,"Mumbai, Maharashtra, India",1,1,163,"Piramal Group - Mumbai, Maharashtra, India","Data Scientist - Piramal Group - Mumbai, Maharashtra, India"
2021-09-14,GramFactory,Data Scientist,"Gurugram, Haryana, India",2,2,163,"GramFactory - Gurugram, Haryana, India","Data Scientist - GramFactory - Gurugram, Haryana, India"
2021-09-02,Progcap,Data Scientist,"Delhi, India",1,1,163,"Progcap - Delhi, India","Data Scientist - Progcap - Delhi, India"
2021-09-14,Clifford Chance,Data Scientist,"Hyderabad, Telangana, India",1,1,163,"Clifford Chance - Hyderabad, Telangana, India","Data Scientist - Clifford Chance - Hyderabad, Telangana, India"
2021-09-02,"KBR, Inc.",Data Scientist,"Pune, Maharashtra, India",1,1,163,"KBR, Inc. - Pune, Maharashtra, India","Data Scientist - KBR, Inc. - Pune, Maharashtra, India"
2021-09-11,Khabri,Data Scientist,"Gurugram, Haryana, India",1,1,163,"Khabri - Gurugram, Haryana, India","Data Scientist - Khabri - Gurugram, Haryana, India"
2021-09-01,Analytos,Data Scientist,"Kolkata, West Bengal, India",21,21,163,"Analytos - Kolkata, West Bengal, India","Data Scientist - Analytos - Kolkata, West Bengal, India"
2021-09-23,Job Fittment Finder,Data Scientist,"Gurugram, Haryana, India",1,1,163,"Job Fittment Finder - Gurugram, Haryana, India","Data Scientist - Job Fittment Finder - Gurugram, Haryana, India"
2021-08-31,Prismforce,Data Scientist - Artificial Intelligence/Machine Learning,"Mumbai, Maharashtra, India",1,1,1,"Prismforce - Mumbai, Maharashtra, India","Data Scientist - Artificial Intelligence/Machine Learning - Prismforce - Mumbai, Maharashtra, India"
2021-09-03,NielsenIQ,Data Scientist,"Vadodara, Gujarat, India",7,7,163,"NielsenIQ - Vadodara, Gujarat, India","Data Scientist - NielsenIQ - Vadodara, Gujarat, India"
2021-09-16,Pattem Digital Technologies,Data Scientist,"Gautam Buddha Nagar, Uttar Pradesh, India",3,3,163,"Pattem Digital Technologies - Gautam Buddha Nagar, Uttar Pradesh, India","Data Scientist - Pattem Digital Technologies - Gautam Buddha Nagar, Uttar Pradesh, India"
2021-09-03,Neemtree,Data Scientist,"Gurugram, Haryana, India",2,2,163,"Neemtree - Gurugram, Haryana, India","Data Scientist - Neemtree - Gurugram, Haryana, India"
2021-09-24,Mirafra Technologies,Machine Learning Engineer,India,4,4,44,Mirafra Technologies - India,Machine Learning Engineer - Mirafra Technologies - India
2021-09-21,Manprax,Data Scientist - Python/Business Intelligence Tools,"Gurugram, Haryana, India",1,1,1,"Manprax - Gurugram, Haryana, India","Data Scientist - Python/Business Intelligence Tools - Manprax - Gurugram, Haryana, India"
2021-09-29,Syngene International Limited,"BBRC - LDO, Data Science & Drug Discovery","Bengaluru, Karnataka, India",1,1,1,"Syngene International Limited - Bengaluru, Karnataka, India","BBRC - LDO, Data Science & Drug Discovery - Syngene International Limited - Bengaluru, Karnataka, India"
2021-09-22,Ralph Lauren,Machine Learning Engineer,"Bengaluru, Karnataka, India",2,2,44,"Ralph Lauren - Bengaluru, Karnataka, India","Machine Learning Engineer - Ralph Lauren - Bengaluru, Karnataka, India"
2021-08-31,Trianz,Data Scientist,"Hyderabad, Telangana, India",2,2,163,"Trianz - Hyderabad, Telangana, India","Data Scientist - Trianz - Hyderabad, Telangana, India"
2021-09-15,Prominent Staffing,Data Scientist,"Noida, Uttar Pradesh, India",1,1,163,"Prominent Staffing - Noida, Uttar Pradesh, India","Data Scientist - Prominent Staffing - Noida, Uttar Pradesh, India"
2021-09-01,Unnati,Data Scientist - Digital Healthcare Platform,"Bengaluru, Karnataka, India",2,2,1,"Unnati - Bengaluru, Karnataka, India","Data Scientist - Digital Healthcare Platform - Unnati - Bengaluru, Karnataka, India"
2021-09-02,Humonics Global,Data Scientist,"Delhi, India",1,1,163,"Humonics Global - Delhi, India","Data Scientist - Humonics Global - Delhi, India"
2021-09-26,CreditMantri,Data Scientist,"Chennai, Tamil Nadu, India",1,1,163,"CreditMantri - Chennai, Tamil Nadu, India","Data Scientist - CreditMantri - Chennai, Tamil Nadu, India"
2021-09-10,Walmart Global Tech India,Principal Data Scientist - AdTech,"Bengaluru, Karnataka, India",21,21,1,"Walmart Global Tech India - Bengaluru, Karnataka, India","Principal Data Scientist - AdTech - Walmart Global Tech India - Bengaluru, Karnataka, India"
2021-08-31,ScaleIn,Data Scientist,"Bengaluru, Karnataka, India",1,1,163,"ScaleIn - Bengaluru, Karnataka, India","Data Scientist - ScaleIn - Bengaluru, Karnataka, India"
2021-09-18,West Pharmaceutical Services,"Data Scientist, D&T","Bengaluru, Karnataka, India",1,1,1,"West Pharmaceutical Services - Bengaluru, Karnataka, India","Data Scientist, D&T - West Pharmaceutical Services - Bengaluru, Karnataka, India"
2021-09-15,Sattva Staffing Solutions,Data Scientist,"Noida, Uttar Pradesh, India",1,1,163,"Sattva Staffing Solutions - Noida, Uttar Pradesh, India","Data Scientist - Sattva Staffing Solutions - Noida, Uttar Pradesh, India"
2021-09-28,Travelxp 4K | HD,Travelxp - Data Scientist - Predictive Modeling,"Mumbai, Maharashtra, India",1,1,1,"Travelxp 4K | HD - Mumbai, Maharashtra, India","Travelxp - Data Scientist - Predictive Modeling - Travelxp 4K | HD - Mumbai, Maharashtra, India"
2021-09-01,Analytos,Data Scientist,"Ahmedabad, Gujarat, India",21,21,163,"Analytos - Ahmedabad, Gujarat, India","Data Scientist - Analytos - Ahmedabad, Gujarat, India"
2021-09-17,Datafoundry,Machine Learning Engineer,"Kolkata, West Bengal, India",1,1,44,"Datafoundry - Kolkata, West Bengal, India","Machine Learning Engineer - Datafoundry - Kolkata, West Bengal, India"
2021-09-15,S2A AI Solutions,Machine Learning Engineer,"Pune, Maharashtra, India",1,1,44,"S2A AI Solutions - Pune, Maharashtra, India","Machine Learning Engineer - S2A AI Solutions - Pune, Maharashtra, India"
2021-09-24,Freelancer,Machine Learning Engineer,"Bengaluru, Karnataka, India",2,2,44,"Freelancer - Bengaluru, Karnataka, India","Machine Learning Engineer - Freelancer - Bengaluru, Karnataka, India"
2021-09-01,Collaboratorz Communication & Consulting Pvt Ltd,Data Scientist,"South Delhi, Delhi, India",1,1,163,"Collaboratorz Communication & Consulting Pvt Ltd - South Delhi, Delhi, India","Data Scientist - Collaboratorz Communication & Consulting Pvt Ltd - South Delhi, Delhi, India"
